"id","betweennessG","indegreeG","outdegreeG","totaldegreeG","inclosenessG","outclosenessG","totalclosenessG","com_mod"
"INFAME_007",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,5
"Maokhalid",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"elishebanoah",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"dulipop",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"pavs2111",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"eleonoratehuis",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"RafaOrtegaS",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"gsaucedo11",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"SKIPERCHILANGO",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Alezored",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Huracancun",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,5
"carlangas65",0,0,2,2,6.77409632874178e-10,6.77480162398499e-10,6.77480162398499e-10,5
"IvanSonora",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"Amir_Summers",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,5
"marcoaruizh",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"luismaldonadoM",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,5
"luisedmundolugo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"fdehesag",0,0,4,4,6.77409632874178e-10,6.77515433127439e-10,6.77515433127439e-10,5
"gustavotostah",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"chipotleychelas",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"XXMikel",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,26
"Cuevito",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"luisnevid",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,5
"Carlos_Bear",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,7
"Lickanthrope",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"IsaiasArevalo21",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Hugohazl",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"DannBBM",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"monymedinita",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"MarioTorija",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,5
"plasmakiss",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"ElMayamy",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"leopelaez23",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"tifossi_",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"martinezloyola",0,0,3,3,6.77409632874178e-10,6.77480162857478e-10,6.77480162857478e-10,5
"gutysaurio",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"AlmaIcela",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"cocorachagacha",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"animalnuevo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"xpichrd",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"rmgarci",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,7
"karolina_lopsot",0,0,5,5,6.77409632874178e-10,6.77515433586466e-10,6.77515433586466e-10,26
"tanya_glz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"juank_jimenez",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Elropavejeroo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"FerMG33_",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,5
"aleexCar_",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Srita_Meh",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"necron1979",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"davr17",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"JsuisCarlosxD",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"Benjamino_mino",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Huermu",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"R_B_G_7",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,5
"neriapop",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"pepehanan",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,5
"mario_ink",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"ile_franco",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"marcel_dvl",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,8
"Rocanlover96",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"hugomont92",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"HeyRocioMorales",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"MaryM00n9",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Rey_Delanada",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Rebeeeeeca",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"nanielita123",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"JoseMMG93",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"PedroAZamora",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"AuriMx",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Fabiolous4ever",0,0,3,3,6.77409632874178e-10,6.77480162857478e-10,6.77480162857478e-10,5
"ramchente1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"dc1_7",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"yoliz_luna",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"MariteDA",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"DannieSkann",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"MayJo_Ponce",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"kraddle",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Andress_Usopp",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"pancakesamp",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"nsocap",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"bartoazul",0,0,5,5,6.77409632874178e-10,6.77550706151849e-10,6.77550706151849e-10,5
"jeyesewey",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"elFel_",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Tavonoguez",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"ju_cerva",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"juan313",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Dolovor",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"DoodMilan",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"tibu_99",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"AYERIM_RIVERA",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Flacaperversa82",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"SaUdAdEBeauvoir",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"jorgelspmty",0,0,7,7,6.77409632874178e-10,6.77550707988149e-10,6.77550707988149e-10,26
"HoracioRiGa",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"vpalas",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Yaky549",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Abel_Sanchez",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"RnoyaT",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,17
"pacowero",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Tzirintzi",0,0,20,20,6.77409632874178e-10,6.778506869307e-10,6.778506869307e-10,18
"danny_vmz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"microasp",0,0,5,5,6.77409632874178e-10,6.77515433586466e-10,6.77515433586466e-10,5
"ad0lforeyes",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"KsavjerIvanovic",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"untacoalpastor",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"oswatee",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"pattt32",0,0,12,12,6.77409632874178e-10,6.77727131891878e-10,6.77727131891878e-10,8
"xero1206",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"akeri83",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"alekskid",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,5
"sylgr",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Huesitos_86",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"emBoHer",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Paupimalibu",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"LuisWichoPliego",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"rasipe",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"santana1508",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"albertochavezv",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,5
"pakcko",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"angeluam",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,5
"Will10SP",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"patosaurio",0,0,5,5,6.77409632874178e-10,6.77515433586466e-10,6.77515433586466e-10,5
"elomarortega",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Mar_Moller",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"betobravo1",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"sono_melatueste",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Malabares73",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"eneleu",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"gabomiztli",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,5
"dabritbroker",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"chimosara",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"casmonsito",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Carretche",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"juliogarciao",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"nilmau",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,19
"ransbu",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,5
"AldoalexRoldan",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"borregonbombon",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"x_liebesspiel_x",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"xano84",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"TEYSEPTIEMBRE",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,5
"Lety_Zuniga",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"cochilok74",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"ChilakillStyle",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"alemucinoarroyo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"hectsor",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"LaloyYa",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,8
"clauwikki",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"_snoCkoatl_",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"plumas_",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Alfierckr",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,5
"Olgamcmc",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,5
"JorgeCastanedaP",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Omar_Garc",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,26
"joshmike2k",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"yeygse",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,5
"dan_linares",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"carlosaxel76",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,7
"Cma_Ba",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"clavedeFer",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"fpmp57",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Coca_krlos",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"danielvega0",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"ToritoSanchez16",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,17
"Muzzhur",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,5
"strambotico30",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"3l_4ld0",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"Edgarcini",0,0,5,5,6.77409632874178e-10,6.77550707069999e-10,6.77550707069999e-10,5
"starmonjaraz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"DanielCamused",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"mauriciogallar",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"eduardobonnin",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"tania_bar",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"maricuelita",0,0,2,2,6.77409632874178e-10,6.77480162398499e-10,6.77480162398499e-10,5
"rosyyDiaz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"BrunoBalam_86",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"javicalderonver",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"naantez",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"A_RamirezH",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"empijamada",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"CarlosBrahms",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"UnPincheMike",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"jorgelopezmtz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"heberpster",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Allan_yyo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"nigthwich",0,0,12,12,6.77409632874178e-10,6.77656552775889e-10,6.77656552775889e-10,5
"Arely_Campos",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"laUu_nice",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"vanU2",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"PPTONOAGUILERA",0,0,10,10,6.77409632874178e-10,6.77621267352725e-10,6.77621267352725e-10,14
"IngrufoXTR",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"futenlasangre",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"gera004",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"miedosincrasias",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,10
"lety_castanon",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"ConkerSp",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"maritzamendezc",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"JOACKO77",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"RickDjMx",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"raulariasmtz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"pc_antonio",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"pqts",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"MisaelGloria",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"mimamimedroga",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,27
"ADNDan_",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,22
"moongina_B",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"multimedrano",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"DianadelaGarzam",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,5
"Miguelitofoo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Ari_Fett",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Informador_mor",0,0,3,3,6.77409632874178e-10,6.77480162857478e-10,6.77480162857478e-10,22
"marychuyt25",0,0,6,6,6.77409632874178e-10,6.77515434045493e-10,6.77515434045493e-10,5
"fgank_22",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"Gio_Acu",0,0,4,4,6.77409632874178e-10,6.77515432668412e-10,6.77515432668412e-10,2
"Perce_Tejeida",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"arqhenson",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"LA_music94",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"duendepregunton",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,14
"fernandopenac",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,3
"eliumadera",0,0,11,11,6.77409632874178e-10,6.77621267811896e-10,6.77621267811896e-10,20
"tetty_pulguita",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"luna_skape",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"JaimeLimonS",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"JorCardi",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,19
"angierrromo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"die16gamer",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"oscar1_torres",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,17
"merinomonica",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"moy_corrales",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"oscarhumb",0,0,8,8,6.77409632874178e-10,6.77550708447224e-10,6.77550708447224e-10,14
"DanielaMTrejo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"irving_valle",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"tiare_scanda",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"german_mtz_",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Elenaromance",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"tonyy31",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Chkv21",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"martinez_oliver",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"EricaMNavarrete",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"boriii27",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"mauleif",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Lalo_Arana94",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Angel_Syntk",0,0,5,5,6.77409632874178e-10,6.77550707069999e-10,6.77550707069999e-10,5
"KASHXIN",0,0,5,5,6.77409632874178e-10,6.77497798221924e-10,6.77497798221924e-10,5
"tapixo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"JackyGarciaC",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"Estrella_71",0,0,10,10,6.77409632874178e-10,6.77638909145775e-10,6.77638909145775e-10,26
"Gerardo_sr27",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"AndresMarines",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"fili_berto",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,5
"J_Balcarce",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,5
"elshowdelpato",0,0,5,5,6.77409632874178e-10,6.77497798221924e-10,6.77497798221924e-10,18
